"","listing_id","minimum_nights.x","maximum_nights","listing_start_date","listing_end_date","min_price","max_price","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights.y","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"5675",24704112,2,60,"2020-11-15","2021-02-16","$135.00","$180.00","Your Peaceful City Holiday Cottage",3470148,"Emily",NA,"Port Phillip",-37.83394,144.94398,"Entire home/apt",145,2,46,"2020-01-26",1.67,1,94
"5676",24706045,4,1125,"2020-08-20","2021-08-19","$100.00","$96.00","Decent Cactus^^1Bed1Bath/MelbCentral/FreeTram^CBD",185780788,"Homie",NA,"Melbourne",-37.80821,144.96212,"Entire home/apt",83,1,84,"2020-07-03",3,2,363
"5677",24706289,2,1125,"2021-07-14","2021-07-14","$125.00","$125.00","Box Hill Low-rise Sizeable 2 Bedroom Apartment",122587838,"Ranna",NA,"Whitehorse",-37.82414,145.12611,"Entire home/apt",109,2,31,"2020-06-07",1.21,1,1
"5678",24709003,4,40,"2020-08-21","2020-12-19","$65.00","$70.00","Cosy room close to RMIT and Latrobe Uni",179840662,"Nish & Deepta",NA,"Nillumbik",-37.68651,145.06876,"Private room",66,1,20,"2020-02-17",0.74,1,120
"5679",24713407,4,1125,"2020-08-22","2020-11-18","$110.00","$110.00","盒子山中boxhill 华人区",186792228,"Ziyi",NA,"Whitehorse",-37.82254,145.12546,"Private room",110,1,0,"",NA,1,89
"5680",24719963,4,5,"2020-08-22","2020-11-18","$83.00","$83.00","“HOTEL STYLED”  Room",49039009,"Lloyd",NA,"Port Phillip",-37.84734,144.97855,"Private room",83,1,61,"2020-03-05",2.22,2,89
"5681",24720553,4,31,"2020-08-20","2021-08-19","$139.00","$165.00","Top Floor Home in Award-Winning New Fitzroy Building",8713733,"Henry",NA,"Yarra",-37.79802,144.9818,"Entire home/apt",144,2,111,"2020-08-04",3.97,1,363
"5682",24722214,5,1125,"2020-09-27","2021-08-20","$112.00","$119.00","Comfortable family home in leafy green Eltham.",50222711,"Eric",NA,"Nillumbik",-37.72099,145.15489,"Entire home/apt",112,5,36,"2020-07-24",1.58,2,261
"5683",24722977,1,365,"2020-10-01","2021-05-17","$144.00","$218.00","Brand new house in Box Hill North",183028110,"Peggy",NA,"Whitehorse",-37.81072,145.1359,"Entire home/apt",157,1,119,"2020-02-28",4.28,1,227
"5684",24734489,4,1125,"2020-08-21","2021-08-20","$70.00","$74.00","Mel Airport 5 minutes: Private Suite",186985400,"Jackie",NA,"Hume",-37.7068,144.87422,"Entire home/apt",70,1,419,"2020-07-15",14.91,1,365
"5685",24735392,3,1125,"2020-09-14","2021-08-20","$169.00","$169.00","Beachside Large Family Home + FAST UNLIMITED WiFi",41765463,"Dan",NA,"Bayside",-37.93946,145.01935,"Entire home/apt",169,3,59,"2020-03-16",2.2,2,319
"5686",24735602,7,89,"2020-08-22","2021-02-16","$188.00","$188.00","Live like a local, restaurants 2 min, Beach 1.5 km",78561414,"Karen",NA,"Bayside",-37.89824,145.00222,"Entire home/apt",188,2,44,"2020-07-07",2.14,2,179
"5687",24736319,1,14,"2020-10-01","2021-08-20","$110.00","$140.00","Home away from Home - Bed & Breakfast",178719912,"Suellen & Lou",NA,"Hume",-37.56167,144.72207,"Entire home/apt",116,1,72,"2020-03-08",2.69,1,289
"5688",24738739,2,1125,"2020-10-03","2021-08-20","$130.00","$130.00","Beautiful 2bed 2bath Essendon Apartment",47301256,"Vivienne",NA,"Moonee Valley",-37.74586,144.9095,"Entire home/apt",130,2,49,"2020-07-20",1.77,1,307
"5689",24739568,1,1125,"2021-08-14","2021-08-19","$399.00","$399.00","Premier One Bedroom Apartment - 2 Night Minimum",184943288,"Teri",NA,"Port Phillip",-37.83045,144.9591,"Hotel room",103,1,16,"2020-01-11",0.79,15,6
"5690",24740005,1,1125,"2021-08-14","2021-08-19","$599.00","$599.00","Executive 3 Bedroom Apartment - 2 Night Minimum",184943288,"Teri",NA,"Port Phillip",-37.83017,144.95808,"Hotel room",278,1,10,"2020-03-10",0.46,15,6
"5691",24744492,5,1125,"2020-10-02","2021-08-19","$106.00","$425.00","Modern, Spacious Apartment in an Amazing Location",36410227,"MadeComfy",NA,"Port Phillip",-37.85885,144.97984,"Entire home/apt",89,2,27,"2020-06-12",1.03,22,322
"5692",24745644,1,1125,"2020-11-01","2021-02-17","$40.00","$40.00","1min walk to Glen station Sun lit upstairs bedroom",113659120,"Ying",NA,"Monash",-37.87997,145.16619,"Private room",40,1,22,"2020-05-24",0.97,2,109
"5693",24746448,7,30,"2020-08-31","2021-08-19","$70.00","$70.00","★TRENDY SOUTHBANK SKYHIGH VIEWS★ Near Crown Casino",7509953,"Beyond A Room",NA,"Port Phillip",-37.82834,144.96052,"Entire home/apt",70,1,13,"2020-03-25",0.61,67,354
"5694",24758310,4,6,"2020-08-21","2021-08-20","$199.00","$199.00","The Plaza Penthouse room 1",122461534,"Oria",NA,"Darebin",-37.76949,144.99835,"Private room",199,1,1,"2018-06-12",0.04,2,365
"5695",24758496,30,1125,"2020-08-20","2021-02-16","$104.00","$105.00","🆕 Smart & sunny studio - WIFI, parking 🅿, 🚲,🎢",48928121,"Barb",NA,"Port Phillip",-37.86197,144.98036,"Entire home/apt",104,30,2,"2020-07-12",0.14,7,181
"5696",24758813,4,1125,"2020-08-22","2021-02-16","$80.00","$80.00","Luxury 1 Bedroom| Clean & Private | Wifi| New room",9778122,"Hien",NA,"Monash",-37.88434,145.12902,"Private room",80,1,4,"2018-09-15",0.15,2,179
"5697",24759538,30,1125,"2020-08-20","2021-05-17","$103.00","$110.00","🆕 Designer studio close to St Kilda beach 🌊💙",48928121,"Barb",NA,"Port Phillip",-37.86193,144.98038,"Entire home/apt",103,30,4,"2020-03-09",0.28,7,271
"5698",24759753,3,13,"2020-11-01","2021-08-20","$24.00","$24.00","Private single room in Brunswick",6940701,"Raffaele",NA,"Moreland",-37.77286,144.95991,"Private room",24,3,2,"2018-05-31",0.07,1,292
"5699",24760330,4,90,"2020-08-26","2021-07-20","$100.00","$99.00","South Yarra 1 BDR Apt near ChapelSt shops and Cafe",50626167,"Short Stay",NA,"Stonnington",-37.83929,144.99309,"Entire home/apt",85,1,39,"2020-04-28",1.4,15,329
"5700",24765362,4,1125,"2020-08-20","2020-08-31","$199.00","$85.00","18Cozy CBD apt for 9 ppl, car park optional",118342173,"S&J",NA,"Melbourne",-37.81481,144.95287,"Entire home/apt",118,3,141,"2020-06-06",5.13,3,12
"5701",24767229,4,1125,"2020-08-21","2021-08-20","$125.00","$92.00","D105 Australian home on Emu- was $185/n now $92/n",122979750,"Dee",NA,"Maribyrnong",-37.77985,144.87946,"Entire home/apt",121,3,28,"2020-03-09",1.07,21,365
"5702",24779933,4,1125,"2020-08-22","2020-11-18","$40.00","$40.00","Bedroom with shared bathroom - Monash Clayton",45956686,"Abhi",NA,"Monash",-37.92683,145.1495,"Private room",40,3,2,"2019-01-13",0.07,1,89
"5703",24780959,3,1125,"2020-09-14","2021-02-28","$170.00","$279.00","Melbourne CBD 2BR 2BATH Apartment @ William St",32316995,"Yong",NA,"Melbourne",-37.81504,144.95715,"Entire home/apt",102,1,81,"2020-07-05",2.94,7,162
"5704",24781204,4,10,"2020-08-21","2021-05-18","$336.00","$695.00","Tower House, spacious home with mountain views .",52898880,"Rene",NA,"Yarra Ranges",-37.64707,145.52888,"Entire home/apt",433,2,14,"2020-06-21",0.54,1,265
"5705",24783850,4,1125,"2020-09-13","2021-02-16","$139.00","$143.00","Modern Comfort by the Park with Balcony & Car Park",314043345,"Shani",NA,"Glen Eira",-37.86862,145.02495,"Entire home/apt",139,3,22,"2019-09-20",0.83,22,157
"5706",24788708,4,1125,"2020-08-21","2021-08-19","$109.00","$90.00","Designer Selection - The Ethnic in Melbourne CBD",40455436,"S&S",NA,"Melbourne",-37.81524,144.952,"Entire home/apt",50,1,8,"2020-01-23",0.29,22,364
"5707",24790497,4,1125,"2020-08-24","2021-08-22","$110.00","$90.00","Designer Selection-La Maison du Marbre en Melb CBD",40455436,"S&S",NA,"Melbourne",-37.81715,144.95231,"Entire home/apt",63,1,51,"2020-03-28",1.82,22,364
"5708",24795242,7,30,"2020-08-20","2021-08-19","$149.00","$149.00","Cozy and modern apartment with stunning city view!",10474784,"Natalia",NA,"Port Phillip",-37.83614,144.97527,"Entire home/apt",149,7,4,"2020-03-16",0.15,3,363
"5709",24808509,2,1125,"2020-09-14","2020-11-18","$119.00","$119.00","One bed, WIFI, parking, longer stays negotiable",25977391,"Anthony",NA,"Stonnington",-37.85004,144.98998,"Entire home/apt",119,2,73,"2020-03-30",2.64,1,66
"5710",24809194,4,1125,"2020-08-20","2021-02-05","$150.00","$150.00","La Maison",63163892,"Wendy",NA,"Stonnington",-37.85143,144.99296,"Private room",150,1,8,"2020-02-20",0.32,1,169
"5711",24809566,4,1125,"2020-08-21","2021-08-20","$200.00","$220.00","1 Bedroom Victorian Luxury in Lilydale",36098747,"Kerry",NA,"Yarra Ranges",-37.75363,145.3692,"Entire home/apt",206,2,3,"2019-10-14",0.13,6,296
"5712",24810981,4,1125,"2020-08-22","2020-11-18","$47.00","$47.00","Cozy Mitcham room with private bathroom",187583572,"Jolene",NA,"Whitehorse",-37.82586,145.20173,"Private room",47,1,53,"2020-03-14",1.91,1,89
"5713",24817703,4,1125,"2020-08-31","2021-08-19","$109.00","$199.00","Urban Oasis-Rooftop Terrace CityView*2BDR*Park*WF",7211951,"Melissa",NA,"Stonnington",-37.83723,144.99637,"Entire home/apt",125,1,185,"2020-04-03",6.62,3,326
"5714",24819699,4,30,"2020-08-20","2021-08-19","$135.00","$155.00","Modern apartment in CBD near crown",179248104,"Eunice",NA,"Melbourne",-37.82808,144.95764,"Hotel room",141,1,28,"2020-03-15",1.02,3,364
"5715",24833274,5,1125,"2020-08-20","2021-05-17","$108.00","$90.00","North-Facing Luxury Apt with South Yarra Lifestyle",308790236,"Maegan",NA,"Stonnington",-37.84357,144.99758,"Entire home/apt",83,2,28,"2020-02-08",1.01,29,271
"5716",24833695,4,50,"2020-08-23","2021-08-20","$72.00","$72.00","Private room in a local village! CBD in 10mins.",3415205,"Bevan",NA,"Maribyrnong",-37.81796,144.88958,"Private room",72,1,17,"2020-02-22",0.62,3,363
"5717",24834556,4,30,"2020-08-21","2021-08-20","$90.00","$90.00","Sweet granny flat ( retreat)
Love -live -laugh",180298031,"Savita",NA,"Melton",-37.68225,144.74641,"Private room",90,3,1,"2018-09-08",0.04,3,365
"5718",24836656,1,1125,"2021-03-02","2021-08-19","$119.00","$124.00","QV 墨尔本市中心 地点方便",187581823,"Holistay",NA,"Melbourne",-37.80979,144.96425,"Entire home/apt",124,1,43,"2020-06-05",1.55,5,83
"5719",24837895,4,1125,"2020-08-21","2021-08-19","$110.00","$90.00","Designer Selection-The Golden Oak in Melbourne CBD",40455436,"S&S",NA,"Melbourne",-37.81641,144.95256,"Entire home/apt",59,1,27,"2020-04-02",1.01,22,364
"5720",24843830,3,14,"2020-09-14","2021-02-17","$225.00","$271.00","Redlands - Gwinganna (The Lookout)",81996894,"Paula",NA,"Yarra Ranges",-37.80844,145.47109,"Entire home/apt",225,2,7,"2020-06-07",0.27,3,153
"5721",24846211,3,30,"2020-09-27","2021-02-17","$800.00","$850.00","Redlands - Girraween House - The meeting place",81996894,"Paula",NA,"Yarra Ranges",-37.8097,145.47256,"Entire home/apt",800,2,16,"2020-03-15",0.72,3,124
"5722",24857874,3,1125,"2020-09-18","2021-08-20","$285.00","$335.00","Luxurious Art Deco Cottage",14912469,"Mary",NA,"Yarra Ranges",-37.86029,145.37927,"Entire home/apt",306,1,0,"",NA,16,320
"5723",24857885,1,1125,"2021-08-21","2021-08-21","$218.00","$218.00","Elegant Garden Retreat",14912469,"Mary",NA,"Yarra Ranges",-37.86045,145.37866,"Entire home/apt",242,1,0,"",NA,16,1
"5724",24857900,3,1125,"2020-09-18","2021-08-20","$275.00","$325.00","Luxurious Art Deco Cottage",14912469,"Mary",NA,"Yarra Ranges",-37.86034,145.37787,"Entire home/apt",296,1,0,"",NA,16,320
"5725",24857951,3,1125,"2020-09-18","2021-08-20","$275.00","$325.00","Luxurious Art Deco Cottage",14912469,"Mary",NA,"Yarra Ranges",-37.85989,145.37868,"Entire home/apt",296,1,0,"",NA,16,320
"5726",24857967,3,1125,"2020-09-18","2021-08-20","$285.00","$335.00","Luxurious Art Deco Cottage",14912469,"Mary",NA,"Yarra Ranges",-37.86107,145.37703,"Entire home/apt",306,1,0,"",NA,16,320
"5727",24857970,5,1125,"2020-09-18","2021-08-20","$280.00","$280.00","Luxurious Art Deco Cottage",14912469,"Mary",NA,"Yarra Ranges",-37.86007,145.37912,"Entire home/apt",280,1,0,"",NA,16,320
"5728",24857982,3,1125,"2020-09-18","2021-08-20","$290.00","$340.00","Luxurious Art Deco Cottage",14912469,"Mary",NA,"Yarra Ranges",-37.86044,145.37855,"Entire home/apt",319,1,2,"2019-04-25",0.1,16,320
"5729",24859347,90,90,"2020-08-23","2020-11-17","$25.00","$28.00","超便利交通！有澳洲人室友！练口语了解当地文化的不二选择～还有可爱的猫咪～",34042534,"宗玥",NA,"Glen Eira",-37.88949,145.06812,"Private room",26,90,1,"2018-07-24",0.04,1,87
"5730",24859931,4,14,"2020-08-30","2021-02-16","$229.00","$253.00","The Jewell",187934317,"Vern",NA,"Moreland",-37.77452,144.95855,"Entire home/apt",229,2,42,"2020-03-22",1.6,1,171
"5731",24873126,4,1125,"2020-08-25","2020-11-20","$75.00","$75.00","Kabir’s Place",112200274,"Kabir",NA,"Moreland",-37.77485,144.97451,"Private room",75,2,0,"",NA,1,88
"5732",24876118,4,1125,"2020-08-20","2021-08-21","$180.00","$200.00","Stylish St Kilda haven",188066266,"Wendy",NA,"Port Phillip",-37.85923,144.9805,"Entire home/apt",186,2,15,"2020-03-15",0.56,1,0
"5733",24876804,2,1125,"2021-07-01","2021-08-20","$125.00","$95.00","Heart of Sth Yarra - Perfect Location",94917126,"Julie",NA,"Stonnington",-37.83524,144.99101,"Entire home/apt",104,2,8,"2019-03-17",0.3,2,51
"5734",24894042,4,1125,"2020-08-26","2021-02-16","$105.00","$114.00","Clayton Home near to Monash Uni and Hospital",188209275,"Eng Fui",NA,"Monash",-37.90717,145.12521,"Entire home/apt",105,1,127,"2020-08-07",4.65,1,175
"5735",24894194,3,1125,"2020-09-17","2021-02-17","$250.00","$300.00","Redlands - Miranbeena (Welcome)",81996894,"Paula",NA,"Yarra Ranges",-37.80802,145.47272,"Entire home/apt",250,2,43,"2020-07-09",1.58,3,143
"5736",24894582,4,1125,"2020-08-21","2021-08-20","$40.00","$40.00","Private room in house. Clean and quiet.",126244039,"Penny",NA,"Melton",-37.73119,144.66391,"Private room",40,3,2,"2019-06-23",0.07,3,364
"5737",24894774,5,1000,"2020-09-30","2021-02-16","$137.00","$284.00","Watch Sunsets Over the Lake - Luxury 5 Star Living",299609324,"Matthew",NA,"Port Phillip",-37.85272,144.97972,"Entire home/apt",115,3,87,"2020-06-13",3.19,31,133
"5738",24895492,4,999,"2020-08-20","2021-01-31","$139.00","$175.00","Chelles Carlton Escape",188225719,"Michelle",NA,"Yarra",-37.78884,144.96948,"Entire home/apt",139,3,42,"2020-07-29",1.55,2,163
"5739",24895828,4,35,"2020-08-21","2020-11-18","$45.00","$45.00","Private room in Moonee home",34482735,"Arielle",NA,"Moonee Valley",-37.76754,144.90996,"Private room",45,2,20,"2020-08-12",0.73,2,90
"5740",24898012,1,1125,"2021-03-02","2021-08-20","$101.00","$150.00","Boxhill Central 2BR+1Bath Luxury Home +Free Wifi",187581823,"Holistay",NA,"Whitehorse",-37.81734,145.1178,"Entire home/apt",101,1,37,"2019-12-30",1.35,5,88
"5741",24898922,2,1122,"2020-09-18","2021-02-16","$200.00","$600.00","Plant-Filled Paradise with Light, Luxury, and Loveliness",93391912,"Charlotte",NA,"Melbourne",-37.83498,144.98495,"Entire home/apt",214,2,83,"2020-08-07",3.08,7,130
"5742",24899744,4,1125,"2020-08-22","2021-02-16","$110.00","$110.00","Explore Melbourne and the peninsula",188258545,"Jane",NA,"Glen Eira",-37.89221,145.01328,"Private room",110,3,1,"2018-10-30",0.05,1,179
"5743",24902883,4,1125,"2020-08-29","2020-11-18","$100.00","$99.00","Next To Beach 2BR 2 Bath Apt WiFi/Parking!",129251318,"Stephanie",NA,"Port Phillip",-37.84226,144.94269,"Entire home/apt",99,1,10,"2020-07-08",0.36,5,72
"5744",24902969,28,1125,"2020-08-31","2020-12-31","$149.00","$149.00","2 Bed 2 Bath Duplex in Post Office Apartment",37181360,"Guest",NA,"Port Phillip",-37.86919,144.99511,"Entire home/apt",149,28,1,"2018-10-14",0.04,16,123
"5745",24904182,28,1125,"2021-04-01","2021-05-31","$108.00","$108.00","2 Bed 1 Bath Apartment in St Kilda East",37181360,"Guest",NA,"Port Phillip",-37.86888,144.9948,"Entire home/apt",108,28,0,"",NA,16,61
"5746",24904302,5,1125,"2020-08-22","2021-08-20","$110.00","$180.00","High end apartment with a great view!",118692969,"Damian",NA,"Glen Eira",-37.8738,145.02429,"Entire home/apt",110,3,39,"2020-05-05",1.42,1,353
"5747",24904543,4,1125,"2020-09-14","2021-08-20","$590.00","$590.00","Coomalie House - Mid century inspired luxury",107919473,"Lisa",NA,"Yarra Ranges",-37.68496,145.55717,"Entire home/apt",590,2,38,"2020-07-02",1.47,2,319
"5748",24917402,1,1125,"2020-11-01","2021-08-20","$110.00","$110.00","2 Bedrooms Luxury Clean & New| close to CBD| Wifi",9778122,"Hien",NA,"Monash",-37.8851,145.12358,"Private room",110,1,14,"2020-02-28",0.56,2,293
"5749",24920707,4,1125,"2020-09-01","2021-08-20","$39.00","$47.00","rooms/4-bedroom house in pointcook",10932236,"Amelia",NA,"Wyndham",-37.9004,144.73475,"Private room",39,1,2,"2018-11-09",0.08,2,354
"5750",24926087,2,3,"2020-10-13","2020-11-18","$75.00","$79.00","Private Apartment in Leafy-green Hawthorn",89801757,"Bronwyn",NA,"Boroondara",-37.82769,145.02846,"Entire home/apt",75,2,59,"2020-03-08",2.18,1,37
"5751",24929050,4,1125,"2020-08-21","2021-08-20","$618.00","$618.00","105 Malvern Spacious family home",182143136,"Linda",NA,"Stonnington",-37.86628,145.03867,"Entire home/apt",618,2,0,"",NA,16,365
"5752",24933953,5,1125,"2020-08-21","2021-08-20","$101.00","$99.00","Brand New Luxury Pad in Shopping and Dining Mecca",36410227,"MadeComfy",NA,"Stonnington",-37.83615,144.99628,"Entire home/apt",93,3,33,"2020-06-30",1.28,22,365
"5753",24937251,7,30,"2020-08-20","2021-08-19","$215.00","$215.00","★OLD WORLD LUXURY★ CBD Centre | Parking | 3BD",7509953,"Beyond A Room",NA,"Melbourne",-37.81262,144.97165,"Entire home/apt",215,1,18,"2020-03-10",0.67,67,348
"5754",24945316,4,1125,"2020-08-21","2021-08-20","$66.00","$66.00","Luxury House with big gardens, near Train Station",31621792,"Jason",NA,"Bayside",-37.93423,145.03363,"Private room",66,1,18,"2020-02-28",1.04,1,365
"5755",24945734,1,1125,"2021-08-04","2021-08-19","$135.00","$159.00","39*Empire State of Mind Apt*1Bd1Bth*CBD*FreeTram",180074766,"Abby",NA,"Melbourne",-37.81015,144.9607,"Entire home/apt",142,1,70,"2019-05-05",2.53,5,16
"5756",24945927,4,1125,"2020-09-13","2021-08-20","$370.00","$495.00","Aquila Nova Retreat-Luna Spa Suite",66261359,"Alex",NA,"Yarra Ranges",-37.88388,145.39015,"Entire home/apt",394,1,7,"2020-07-03",0.28,4,334
"5757",24945953,4,1125,"2020-09-13","2021-08-20","$370.00","$495.00","Aquila Nova Retreat - Sol Spa Suite",66261359,"Alex",NA,"Yarra Ranges",-37.88252,145.39029,"Entire home/apt",394,1,18,"2020-06-15",0.72,4,333
"5758",24946802,4,1125,"2020-08-21","2020-11-18","$106.00","$143.00","⭐HeartofBoxhill close to everything only 200metres",185076876,"Jean",NA,"Whitehorse",-37.81715,145.12444,"Entire home/apt",120,3,33,"2020-02-23",1.18,26,90
"5759",24947464,7,365,"2021-06-12","2021-08-20","$265.00","$265.00","Kew 3 Bedroom Townhouse 6km from Melb CBD",174108360,"Steve",NA,"Boroondara",-37.79768,145.03222,"Hotel room",240,7,5,"2019-08-28",0.19,2,70
"5760",24949023,4,1000,"2020-08-29","2021-08-19","$1,000.00","$939.00","2 Huge CBD apartments - comfort & space on King!",55324450,"Bruce",NA,"Melbourne",-37.81385,144.95382,"Entire home/apt",327,1,36,"2020-02-24",1.33,71,348
"5761",24949155,28,1125,"2020-10-06","2020-11-18","$91.00","$91.00","Post Office Apt St Kilda East 1 bed 1 bath Modern",37181360,"Guest",NA,"Port Phillip",-37.8687,144.99584,"Entire home/apt",91,28,0,"",NA,16,44
"5762",24949385,10,22,"2020-08-21","2021-08-20","$45.00","$45.00","Spacious Saint kilda home with a View",60184806,"Norbert",NA,"Port Phillip",-37.86093,144.98522,"Private room",45,10,1,"2018-06-02",0.04,1,365
"5763",24954104,4,200,"2020-08-20","2021-02-16","$105.00","$178.00","Walk to CROWN! 34/F Designer Apt with GYM POOL",51704371,"James",NA,"Melbourne",-37.8271,144.95813,"Entire home/apt",114,3,95,"2020-03-17",3.47,24,181
"5764",24954994,14,14,"2020-08-28","2021-02-16","$90.00","$90.00","Elegant Modern Apartment in Vibrant Northcote",30183182,"Jessica",NA,"Darebin",-37.76585,144.99902,"Entire home/apt",90,14,90,"2020-05-02",3.3,1,163
"5765",24956002,5,1125,"2020-08-31","2021-08-20","$101.00","$99.00","Spacious apartment within minutes of Acland Street",36410227,"MadeComfy",NA,"Port Phillip",-37.87066,144.98117,"Entire home/apt",93,2,17,"2020-06-26",0.67,22,355
"5766",24968714,4,1125,"2020-08-29","2021-08-19","$100.00","$95.00","ShadesOfBeauty•CrownCasino•ConventionC•NGV•WIFI",185780788,"Homie",NA,"Melbourne",-37.82649,144.95732,"Entire home/apt",101,1,69,"2020-07-05",2.51,2,356
"5767",24969891,12,5,"2020-08-21","2021-08-20","$258.00","$258.00","BOUTIQUE STAYS – The Fawkner",760849,"Boutique Stays Accommodation Group",NA,"Melbourne",-37.84313,144.97934,"Entire home/apt",258,3,3,"2019-04-20",0.15,72,365
"5768",24977654,3,1125,"2020-10-03","2021-05-17","$100.00","$106.00","The Gardenia Apartment St. Kilda",30260744,"Amanda",NA,"Port Phillip",-37.86409,144.97943,"Entire home/apt",100,3,0,"",NA,3,227
